
2017-10-16

('MLP Epoch:', '0141', 'cost=', '0.518400729')
('Validation accuracy', '0.812850296')
('MLP Epoch:', '0142', 'cost=', '0.251983762')
('MLP Epoch:', '0143', 'cost=', '0.384827912')
('MLP Epoch:', '0144', 'cost=', '0.090463281')
('Validation accuracy', '0.824960172')
('MLP Epoch:', '0145', 'cost=', '0.145811468')
('MLP Epoch:', '0146', 'cost=', '0.263581932')
('MLP Epoch:', '0147', 'cost=', '0.123777874')
('Validation accuracy', '0.831670165')
('MLP Epoch:', '0148', 'cost=', '0.298337966')
('MLP Epoch:', '0149', 'cost=', '0.191458181')
('MLP Epoch:', '0150', 'cost=', '0.353459328')
('Validation accuracy', '0.827100158')
('MLP Epoch:', '0151', 'cost=', '0.255888164')
('MLP Epoch:', '0152', 'cost=', '0.314602107')
('MLP Epoch:', '0153', 'cost=', '0.407816648')
('Validation accuracy', '0.827140272')
('MLP Epoch:', '0154', 'cost=', '0.236140311')
('MLP Epoch:', '0155', 'cost=', '0.188877031')
('MLP Epoch:', '0156', 'cost=', '0.295763493')
('Validation accuracy', '0.832100213')
('MLP Epoch:', '0157', 'cost=', '0.177808911')
('MLP Epoch:', '0158', 'cost=', '0.184840053')
('MLP Epoch:', '0159', 'cost=', '0.110969022')
('Validation accuracy', '0.827410221')
('MLP Epoch:', '0160', 'cost=', '0.112344339')
('MLP Epoch:', '0161', 'cost=', '0.082999505')
('MLP Epoch:', '0162', 'cost=', '0.149049312')
('Validation accuracy', '0.832630157')
('MLP Epoch:', '0163', 'cost=', '0.155340254')
('MLP Epoch:', '0164', 'cost=', '0.204145685')
('MLP Epoch:', '0165', 'cost=', '0.099552058')
('Validation accuracy', '0.829240143')
('MLP Epoch:', '0166', 'cost=', '0.160880476')
('MLP Epoch:', '0167', 'cost=', '0.204259753')
('MLP Epoch:', '0168', 'cost=', '0.260022402')
('Validation accuracy', '0.830780149')
('MLP Epoch:', '0169', 'cost=', '0.221401006')
('MLP Epoch:', '0170', 'cost=', '0.179557934')
('MLP Epoch:', '0171', 'cost=', '0.167077869')
('Validation accuracy', '0.831630230')
('MLP Epoch:', '0172', 'cost=', '0.120745927')
('MLP Epoch:', '0173', 'cost=', '0.321513236')
('MLP Epoch:', '0174', 'cost=', '0.334154636')
('Validation accuracy', '0.831400156')
('MLP Epoch:', '0175', 'cost=', '0.413378775')
('MLP Epoch:', '0176', 'cost=', '0.123021573')
('MLP Epoch:', '0177', 'cost=', '0.118608147')
('Validation accuracy', '0.830770135')
('MLP Epoch:', '0178', 'cost=', '0.133450553')
('MLP Epoch:', '0179', 'cost=', '0.293440640')
('MLP Epoch:', '0180', 'cost=', '0.168159366')
('Validation accuracy', '0.831370294')
('MLP Epoch:', '0181', 'cost=', '0.216620833')
('MLP Epoch:', '0182', 'cost=', '0.330572337')
('MLP Epoch:', '0183', 'cost=', '0.265447080')
('Validation accuracy', '0.830760121')
('MLP Epoch:', '0184', 'cost=', '0.377374589')
('MLP Epoch:', '0185', 'cost=', '0.272204906')
('MLP Epoch:', '0186', 'cost=', '0.164943978')
('Validation accuracy', '0.830540180')
('MLP Epoch:', '0187', 'cost=', '0.149635747')
('MLP Epoch:', '0188', 'cost=', '0.217104599')
('MLP Epoch:', '0189', 'cost=', '0.133331418')
('Validation accuracy', '0.828940272')
('MLP Epoch:', '0190', 'cost=', '0.091044292')
('MLP Epoch:', '0191', 'cost=', '0.084742248')
('MLP Epoch:', '0192', 'cost=', '0.191616803')
('Validation accuracy', '0.828500152')
('MLP Epoch:', '0193', 'cost=', '0.214147061')
('MLP Epoch:', '0194', 'cost=', '0.080153912')
('MLP Epoch:', '0195', 'cost=', '0.300061733')
('Validation accuracy', '0.830230117')
('MLP Epoch:', '0196', 'cost=', '0.178337455')
('MLP Epoch:', '0197', 'cost=', '0.210996881')
('MLP Epoch:', '0198', 'cost=', '0.109861873')
('Validation accuracy', '0.830450237')
('MLP Epoch:', '0199', 'cost=', '0.173117638')
('MLP Epoch:', '0200', 'cost=', '0.230491847')
('MLP Epoch:', '0201', 'cost=', '0.267832786')
('Validation accuracy', '0.830420315')

